movie_sid,movie_name,movie_score,movie_time,movie_style,movie_director
10831449,搞定岳父大人,6.4,2012-08-03(中国大陆),喜剧 爱情 家庭,徐峥 许绍雄 林鹏 李凤绪 仁龙 郭明翔 朱琳 冯瓅 刘洁 周绍栋 李晓波 苏茂洋 张立东 冉旭
26662193,前任3：再见前任,5.6,2017-12-29(中国大陆),喜剧 爱情,韩庚 郑恺 于文文 曾梦雪 罗米 林乐炫 叶可儿
1291543,功夫,8.7,2004-12-23(中国大陆/中国香港),喜剧 动作 犯罪 奇幻,周星驰 元秋 元华 黄圣依 梁小龙 陈国坤 田启文 林子聪 林雪 冯克安 释彦能 冯小刚 袁祥仁 张一白 赵志凌 董志华 何文辉 陈凯师 贾康熙 林子善 任珈锐 王仕颖 冯勉恒 范湉湉 杨能 黄锐民 姜瑰瑾 丁小龙 张明明 钱升玮 林志泰 阮昊天 程守一
27092785,李茶的姑妈,4.6,2018-09-30(中国大陆),喜剧,黄才伦 艾伦 宋阳 卢靖姗 沈腾 韩彦博 陈冰 张镨冉 王宇 赵雪 常远 王成思 张琛 魏玮 陶亮 朱微玮 芦莹 李海银 何子君 高海宝 刘坤 钱晨光 陈国森
4896304,龙门飞甲,6.8,2011-12-15(中国大陆),剧情 动作 武侠 古装,李连杰 周迅 陈坤 李宇春 桂纶镁 范晓萱 樊少皇 杜奕衡 刘家辉 张馨予 盛鉴 王双宝 韩飞行 李炳渊 吴迪 李思博 吕德亮 戴明 石占杰 沙学周 周恩恩 周大庆 王在和 孙建魁 孙歆琦
26425068,追龙 追龍,7.2,2017-09-30(中国大陆),动作 犯罪,甄子丹 刘德华 姜皓文 郑则仕 刘浩龙 汤镇业 喻亢 胡然 徐冬冬 黄日华 陈惠敏 周励淇 吴毅将 伍允龙 易宇航 林靖文 狼森 姚文基 叶铭浩 李日升 王俊棠 尹子维 夏晴 郑恕峰 黄竣锋 周俊伟 麦克·里德 韩昕怡 叶朗钲 曾江 聂安达
1652618,速度与激情3：东京漂移 The Fast and the Furious: Tokyo Drift,6.9,2006-06-16(美国),动作 犯罪,卢卡斯·布莱克 宝娃 扎切里·泰·布莱恩 纳塔莉·凯利 布莱恩·古德曼 姜成镐 布莱恩·泰 妻夫木聪 北川景子 千叶真一 范·迪塞尔 真木阳子 Kazutoshi Wadakura 凯文·J·瑞恩 土屋圭一 莱昂纳多·吴 西尔维娅·苏瓦栁娃 柴田理惠 泰勒·纳尔逊 艾波·斯蒂文斯 丹尼尔·博克 妮基·格里芬 Ai Cherie 卡罗琳·德索扎 琳达·博伊德 Chris Astoyan 布兰登·布伦德尔 田中爱子 小锦八十吉 Anant A.J. Jiemjitpolchai 中川翔子 大卫·V·托马斯 于丽萍 Willis Chung 维森特·拉雷斯卡
5045678,大鱼海棠,6.9,2016-07-08(中国大陆),剧情 动画 奇幻,季冠霖 苏尚卿 许魏洲 金士杰 杨婷 潘淑兰 九儿 王德顺 张媛媛 薛立方 姜广涛 张杰 马正阳 宝木中阳 刘校妤 雨宫天 千叶翔也 麦人 泽田敏子 佐佐木优子
25710912,港囧,5.7,2015-09-25(中国大陆),喜剧,徐峥 包贝尔 杜鹃 葛民辉 李灿森 潘虹 赵有亮 朱媛媛 王迅 冯勉恒 王晶 叶竞生 林晓峰 车保罗 苑琼丹 林雪 江约诚 郑丹瑞 田启文 吴耀汉 林路迪 詹瑞文 庄思敏 陶虹 林栋甫 阮毅雄 崔碧珈
3287562,神偷奶爸 Despicable Me,8.6,2010-06-20(莫斯科电影节),喜剧 动画 冒险,史蒂夫·卡瑞尔 杰森·席格尔 拉塞尔·布兰德 朱莉·安德鲁斯 威尔·阿奈特 克里斯汀·韦格 米兰达·卡斯格拉夫 达纳·盖尔 艾尔西·费舍尔 皮埃尔·柯芬 克里斯·雷纳德 杰梅奈·克莱门特 杰克·麦克布瑞尔 丹尼·麦克布莱德 敏迪·卡灵 罗布·许贝尔 肯·道里欧 郑肯 詹姆斯·凯森·李 斯科特·门维尔 霍利·多夫 芦田爱菜 欧阳娣娣 凯蒂·丽 查尔斯·布赖特
25747204,长安道,6.0,2019-11-15(中国大陆),剧情 悬疑 犯罪,范伟 宋洋 焦俊艳 陈数 余皑磊 毛爱宁 沈瑶 田征 大力 王奕权 石凉 齐志 田璐 宣珂 周波 高果 张兆辉 张宝龙 石燕京 马灿灿
3683409,夜·店,6.8,2009-07-24,喜剧,徐峥 李小璐 乔任梁 杨青 张嘉益 赵英俊 李伟建 班赞 王东方 王迅
26774033,幕后玩家,5.6,2018-04-28(中国大陆),剧情 悬疑 犯罪,徐峥 王丽坤 王砚辉 段博文 任达华 于和伟 朱珠 赵达 谢楠 鲍晓 果靖霖 陈俊坚 李冈龙 温裕红
27163278,速度与激情：特别行动 Fast &amp; Furious Presents: Hobbs &amp; Shaw,6.3,2019-08-23(中国大陆),喜剧 动作 冒险,道恩·强森 杰森·斯坦森 伊德里斯·艾尔巴 凡妮莎·柯比 艾莎·冈萨雷斯 海伦·米伦 瑞安·雷诺兹 凯文·哈特 埃迪·马森 罗曼·雷恩斯 斯蒂芬妮·沃格特 维克托里娅·菲斯 康兰·卡萨尔 海伦娜·福尔摩斯 伯纳多·桑托斯 露丝·霍洛克斯 大卫·穆梅尼 马诺伊·阿南德 阿玛尔·阿达蒂亚 朱利安·费罗 丹尼尔·厄根 拉普洛斯·卡伦福佐斯 阿克塞尔·努 史蒂夫·莱温顿 安东尼奥·曼奇诺 斯特拉·斯托克尔 克利夫·柯蒂斯 大卫·雷奇 杰克·凯恩
6788265,饭局也疯狂,5.1,2012-01-23(中国大陆),剧情 喜剧,范伟 黄渤 刘桦 代乐乐 莫小奇 刘亚津 梁冠华 韩童生 申军谊 刘仪伟 王磊 李刚 魏翔 东靖川 刘姝含 肥龙 佟悦 陈月末 巴多 李若斯 冯瓅 张一鸾 来喜 胡宁芳
11026735,超能陆战队 Big Hero 6,8.7,2015-02-28(中国大陆),喜剧 动作 科幻 动画 冒险,斯科特·安第斯 瑞恩·波特 丹尼尔·海尼 T·J·米勒 郑智麟 小达蒙·韦恩斯 珍尼希斯·罗德里格兹 詹姆斯·克伦威尔 艾伦·图代克 玛娅·鲁道夫 亚布拉哈姆·本鲁比 凯蒂·洛斯 比利·布什 丹尼尔·吉尔森 保罗·布里格斯 菅野美穗 乔西·特立尼达 查尔斯·阿德勒 郝祥海 斯坦·李 Dan Howell 大卫·肖内西 夏洛特·古列齐
6083109,蛋炒饭,7.0,2011-07-28(中国大陆),剧情 喜剧,黄渤 王小毅 郭金 沙景昌 李勤勤 王俏 佟磊 张楚倩 李嘉存
1316510,射雕英雄传之东成西就 射鵰英雄傳之東成西就,8.7,1993-02-05(中国香港),喜剧 奇幻 武侠 古装,梁朝伟 林青霞 张国荣 叶玉卿 张学友 王祖贤 张曼玉 梁家辉 刘嘉玲 钟镇涛 鲍起静 秦贵宝 尹尚林 程守一 司马华龙 魏伯勤 麦伟章 林芳雪
1307442,速度与激情2 2 Fast 2 Furious,7.5,2003-06-03(美国),动作 犯罪,保罗·沃克 泰瑞斯·吉布森 伊娃·门德斯 科尔·豪瑟 卢达·克里斯 汤姆·巴瑞 詹姆斯·瑞马尔 戴文青木 阿莫里·诺拉斯科 迈克尔·伊雷 欧阳靖 爱德华多·芬莱 小马克·布恩 莫·加里尼 罗伯托·桑切斯 尼尔·H·莫瑞兹 特洛伊·罗宾逊 埃里克·艾特巴里 Sam Maloof 约翰·塞纳迭姆博 Troy Brown Corey Michael Eubanks 马克·麦考利
1296436,有话好好说,8.4,1997-05-16(中国大陆),剧情 喜剧,姜文 李保田 瞿颖 刘信义 葛优 李雪健 尤勇智 张艺谋 赵本山 焦刚 梁冠华 李琦 方青卓 杜旭东 傅彪 陈晓花 李强 常戎 张伟平
10807909,智取威虎山,7.7,2014-12-23(中国大陆),剧情 动作 战争 冒险,张涵予 梁家辉 林更新 余男 佟丽娅 韩庚 陈晓 谢苗 吴旭东 杜奕衡 海一天 张立 释彦能 孙蛟龙 程思寒 元武 肖轶 王尧 杨一威 苏翊鸣 胡东 于博宁 于柏林 初俊辰 张予曦 李炳渊 韩飞行 李庸基 张永达 金池 吕中 姜广涛
26277313,西游记之大圣归来,8.3,2015-07-10(中国大陆),剧情 动画 奇幻,张磊 林子杰 吴文伦 童自荣 刘九容 吴迪 刘北辰 赵乾景 周帅 滕奎兴 崔杰 陈哲 李宇峰 张欣 赵铭洲 吉静
25723907,捉妖记,6.7,2015-07-16(中国大陆),喜剧 奇幻 古装,白百何 井柏然 姜武 金燕玲 钟汉良 曾志伟 吴君如 汤唯 姚晨 闫妮 保剑锋 王栎鑫 郭晓东 李菁菁 田雨橙 张悦轩 曲浩天 李燕生 康凯 刘春霞 成泰燊 潘芳芳 林路迪 王巍 周品睿 李勇 张杰 于谷鸣 康潇诺 李恩晟 谭广沙
1297447,倩女幽魂,8.8,2011-04-30(中国大陆),爱情 奇幻 武侠 古装,张国荣 王祖贤 午马 刘兆铭 林威 薛芷伦 胡大为 王晶 黄虾
1418605,夜宴,6.0,2006-08-30(中国大陆),剧情 动作 武侠 古装,章子怡 葛优 吴彦祖 周迅 马精武 黄晓明 周中和 曾秋生 徐熙颜 刘燕斌 马仑 项斌 郑春雨 彭博 戴明 邵小珊 王在和
26320029,万万没想到,5.6,2015-12-18(中国大陆),喜剧 奇幻 冒险 古装,白客 杨子姗 陈柏霖 马天宇 刘循子墨 迈克·安吉洛 易小星 曾志伟 赵文瑄 贾玲 孔连顺 佟丽娅 乔任梁 小爱 张本煜 葛布 柯达 赵英俊 韩寒 吴宜媚 张杰 纪姿含 胡洁琼 姜广涛
1291550,天下无贼,8.1,2004-12-09(中国大陆/中国香港),剧情 动作 犯罪,刘德华 刘若英 王宝强 李冰冰 葛优 张涵予 尤勇智 徐帆 傅彪 范伟 冯远征 林家栋 钟萍 陈之辉
30282387,银河补习班,6.2,2019-07-18(中国大陆),剧情,邓超 白宇 任素汐 王西 孙浠伦 李建义 梁超 邵兵 王戈 吴亚衡 魏尊 冯泽昂 吴京 张振雷 白志迪 代乐乐 冯国强 谭希和
1308722,十面埋伏,6.3,2004-07-16(中国大陆),剧情 武侠 古装,金城武 刘德华 章子怡 宋丹丹 刘腾远 赵鸿飞 郭军 张恕 王永鑫 李妍锡 王祖蓝 东靖川 朱玟晞
25826612,权力的游戏 第五季 Game of Thrones Season 5,9.4,2015-04-12(美国),剧情 奇幻 冒险,艾米莉亚·克拉克 彼特·丁拉基 基特·哈灵顿 琳娜·海蒂 尼古拉·科斯特-瓦尔道 麦茜·威廉姆斯 苏菲·特纳 娜塔莉·多默尔 艾丹·吉伦 斯蒂芬·迪兰 约翰·布莱德利 娜塔莉·伊曼纽尔 格温多兰·克里斯蒂 伊恩·格雷 阿尔菲·艾伦 米希尔·赫伊斯曼 朱利安·格洛弗 伊恩·麦克尔希尼 卡里斯·范·侯登 亚历山大·希迪格 乔纳森·普雷斯 凯莎·卡斯特-休伊斯 托比·塞巴斯蒂安 尼尔·泰格·弗莉 道比·欧帕瑞 恩佐·科伦蒂 杰西卡·亨维克 罗莎贝尔·劳伦蒂·塞勒斯 马克·加蒂斯 迈克尔·麦克埃尔哈顿 本·克朗普顿 费伊·马赛 夏洛特·霍普 菲恩·琼斯 杰罗姆·弗林 塔拉·菲茨杰拉德 利亚姆·坎宁安 黛安娜·里格 威尔·图德 福岛莉拉 欧文·蒂尔 雅各布·安德森 丹尼尔·波特曼 迪恩·查尔斯·查普曼 汉娜·沃丁厄姆 安德鲁·麦克雷 威尔·奥康纳 鲁珀特·范西塔特 凯莉·英格拉姆 伊恩·怀特 塞伦·希德 皮特·沃恩 乔尔·弗莱 比吉特·约尔特·索伦森 伊万·瑞恩 汉娜·穆雷 安东·莱瑟 尤金·西蒙 伊恩·比蒂 Mishael Lopes Cardozo 吉安皮罗·科格诺利 Tom Fava Derek Lord Isabella Steinbarth 内尔·威廉姆斯 Michael Condron J·J·墨菲 汤姆·拉斯齐哈
1306249,唐伯虎点秋香 唐伯虎點秋香,8.7,1993-07-01(中国香港),喜剧 爱情 古装,周星驰 巩俐 陈百祥 郑佩佩 朱咪咪 梁家仁 苑琼丹 梁荣忠 黄一山 黄霑 吴镇宇 刘家辉 蓝洁瑛 谷德昭 陈辉虹 李健仁 宣萱 温翠苹 朱铁和 平田广明 刘小芸 李绮霞 何英伟 曾健明 黎彼得 黄凤琼 王伟梁 贾天怡 姜皓文 陈家碧 林威 李家声 刘锡贤
5996801,狄仁杰之神都龙王,6.5,2013-09-28(中国大陆),动作 悬疑 古装,赵又廷 冯绍峰 林更新 金汎 杨颖 刘嘉玲 胡东 马京京 盛鉴 林朝绪 陈坤 言杰 汪汐潮 陈国义 呈让 张山 铁男 周婷 张浩 郭辉 张优 徐小琴 杨景诚 许建
1304899,速度与激情 The Fast and the Furious,7.9,2001-06-22(美国),动作 犯罪,保罗·沃克 范·迪塞尔 米歇尔·罗德里格兹 乔丹娜·布鲁斯特 尹成植 查德·林德伯格 强尼·斯特朗 马特·斯查尔兹 泰德·拉文 杰鲁 维托·鲁吉尼斯 汤姆·巴瑞 诺尔·古格雷米 比欧·霍顿 雷吉·李 尼尔·H·莫瑞兹 F·华伦天奴·莫拉莱斯 Mike White Delphine Pacific Adam Carrera 罗伯·科恩 Michael Kehoe Julie Krystina Talia O&#39;Neal Kevin Smith 吉米·斯达 斐莉雪·李 凡尼莎·威尔拉 Norman Gregory McGuire
4858775,假装情侣,6.1,2011-06-24(中国大陆),喜剧 爱情,黄渤 江一燕 张默 夏嘉伟 杨喻文 黄信纲 鲁诺
25858785,澳门风云2 賭城風雲II,5.6,2015-02-19(中国大陆/中国香港),喜剧 动作,周润发 张家辉 刘嘉玲 余文乐 王诗龄 胡然 姜大卫 童飞 吴樾 金巧巧 黄德斌 姜皓文 曾国祥 袁泉 曾志伟 陈百祥 孟瑶 刘德华 葛民辉 卢惠光 蔡洁 樊玲 文凯玲 何浩文 高海宁 朱晨丽 唐紫睿 张慧雯 陈浩 马特·托蒂 萧家浩 罗子乔 夏利奥
3596502,唐山大地震,7.8,2010-07-22(中国大陆),剧情 历史 灾难,徐帆 张静初 李晨 陈道明 张子枫 张家骏 王子文 陈瑾 陆毅 张国强 杨立新 吕中 咏梅 刘莉莉 马秋子 芦田爱菜 相武纱季 杨玏 常方源 宋守述
26606743,嫌疑人X的献身,6.3,2017-03-31(中国大陆),剧情 悬疑 犯罪,王凯 张鲁一 林心如 叶祖新 丁冠森 邓恩熙 成泰燊 赵阳 侯明昊 焉栩嘉 任熙青 李炳易 赵燕国彰 赵志宏 管轩
4271894,非诚勿扰2,6.5,2010-12-22(中国大陆),喜剧 爱情,葛优 舒淇 孙红雷 姚晨 安以轩 邵兵 廖凡 邬逸聪 关晓彤 窦文涛 赵宝刚 乐嘉 张馨予 王希维 李晨 张涵予 李岩 冯绍峰 邹晶晶 王馨漪 马佳玛尧 金美辛 杨玏
24743711,催眠大师,7.6,2014-04-29(中国大陆),悬疑 惊悚,徐峥 莫文蔚 胡静 吕中 王耀庆 杨凯迪 赵乐怡 尹航 管乐 李芳淙 戴明 韩帅
4237879,人在囧途,7.8,2010-06-04(中国大陆),喜剧,徐峥 王宝强 李曼 李小璐 左小青 张歆艺 黄小蕾 马健 邱林 张超
10726941,窃听风云3,6.4,2014-05-29(中国大陆),动作 悬疑 惊悚 犯罪,刘青云 古天乐 吴彦祖 周迅 叶璇 方中信 曾江 吴孟达 黄磊 林家栋 林嘉华 欧锦棠 郭锋 罗兰 骆应钧 黄奕 钱嘉乐 谷德昭 郑恕峰 张济平 袁富华 邓泰和 袁嘉敏
25882296,狄仁杰之四大天王,6.1,2018-07-27(中国大陆),动作 悬疑 奇幻 武侠 古装,赵又廷 冯绍峰 林更新 阮经天 马思纯 刘嘉玲 盛鉴 杨一威 唐古特·宝日夫 张傲月 孙蛟龙 汪汐潮 铁男 李炳雷 许明虎 山新 刘芊孜 吴潇娜 黄路霏 王青青 张艺骞 程昱泓 贾伟 牟凯凯 上泽
1306123,英雄,7.6,2002-12-19(中国大陆/香港),剧情 动作 武侠 古装,李连杰 梁朝伟 张曼玉 章子怡 陈道明 甄子丹 刘仲元 郑天庸 秦焰 常晓阳
24751756,老炮儿,7.6,2015-12-24(中国大陆),剧情 犯罪,冯小刚 许晴 张涵予 刘桦 李易峰 梁静 白举纲 于和伟 连奕名 尚语贤 鲁诺 管宗祥 尹力 余皑磊 宁浩 江珊 张译 郭京飞 张鲁一 赵毅 梁天 张一山 王俊凯 王源 易烊千玺 巴图 陶泽如 吴谨言 马元 马书良 佟磊 胡晓光 姜怡伊 肖彦博 王盛 刘云龙 杜珺 庞国昌
4176542,杀生,7.8,2012-04-28(中国大陆),剧情 悬疑,黄渤 任达华 余男 苏有朋 马精武 梁静 王迅 胡晓光 戴立忍
30221757,烈火英雄,6.4,2019-08-01(中国大陆),剧情 灾难,黄晓明 杜江 谭卓 杨紫 欧豪 侯勇 谷嘉诚 印小天 高戈 许文广 刘金山 丁嘉丽 王志飞 王骁 李沛恩 杜志国 郑龙 吕云骢 李梓琳 王佳玉 张逸伦
26260853,速度与激情8 The Fate of the Furious,7.0,2017-04-14(美国/中国大陆),动作 犯罪,范·迪塞尔 杰森·斯坦森 道恩·强森 米歇尔·罗德里格兹 泰瑞斯·吉布森 卢达·克里斯 查理兹·塞隆 库尔特·拉塞尔 娜塔莉·伊曼纽尔 卢克·伊万斯 埃尔莎·帕塔奇 克里斯托弗·海维尤 斯科特·伊斯特伍德 帕特里克·圣埃斯普利特 卢克·霍克斯 奥莱克·克鲁帕 加里·维克斯 马修·康威尔 特戈·卡尔德隆 唐·奥马尔 塞莱斯汀·考尼尔 布莱恩·鲍曼 马科·查卡 David Dman Escobar 海伦·米伦 巴迪·沃特金斯
4154669,痞子英雄之全面开战 痞子英雄,6.3,2012-06-19(中国大陆),剧情 动作 犯罪,黄渤 赵又廷 杨颖 关颖 戴立忍 高捷 杜德伟 藤冈靛 汤志伟 林暐恒 夏健龙 夏利奥 孙静雅 邹承恩 李光复 夏靖庭 谢贤
33417046,宠爱,5.9,2019-12-31(中国大陆),剧情 喜剧 爱情,于和伟 吴磊 张子枫 钟汉良 杨子姗 陈伟霆 钟楚曦 檀健次 阚清子 郭麒麟 李兰迪 郎月婷 李倩 龚蓓苾 余皑磊 王紫逸 陶虹 徐峥 贡佐 Leon Bell Benny  Luther Que  赵蕴卓 木子洋 王阳 董力 钱洁 丁一 古斌 祖金良
27060077,绿皮书 Green Book,8.9,2019-03-01(中国大陆),剧情 喜剧 音乐 传记,维果·莫腾森 马赫沙拉·阿里 琳达·卡德里尼 塞巴斯蒂安·马尼斯科 迪米特·D·马里诺夫 迈克·哈顿 P·J·伯恩 乔·柯蒂斯 玛姬·尼克松 冯·刘易斯 乔恩·索特兰 唐·斯达克 安东尼·曼加诺 保罗·斯隆 珍娜·劳伦索 肯尼斯·以色列 伊克博·塞巴 尼克·瓦莱隆加 大卫·安 迈克·切罗内 杰拉尔丁·辛格 马丁·巴特斯·布拉德福德 格拉伦·布莱恩特·班克斯 汤姆·维图 夏恩·帕特洛 丹尼斯·W·霍尔 吉姆·克洛克 戴恩·罗兹 布赖恩·斯特帕尼克 乔恩·迈克尔·戴维斯 布莱恩·库瑞 托尼亚·马尔多纳多 加文·莱尔·弗雷 奎恩·达菲 哈里森·斯通 比利·布里德 莱斯利·卡斯泰 克雷格·迪弗朗西亚 托尼·查普曼·斯蒂尔 伊桑·艾哈特 詹姆斯·W·埃弗莫尔 Frank Vallelonga
30196805,两只老虎,5.8,2019-11-29(中国大陆),剧情 喜剧,葛优 乔杉 范伟 闫妮 潘斌龙 王森 田雨 胡浩亮 姜国钧
26862829,芳华,7.7,2017-12-15(中国大陆),剧情 历史 战争,黄轩 苗苗 钟楚曦 杨采钰 李晓峰 王天辰 王可如 隋源 张仁博 苏岩 张国立 赵立新 李静 李卓航 周放 杨烁 罗攀 李彦漫 郭沛志
23761370,速度与激情7 Furious 7,8.4,2015-04-12(中国大陆),动作 犯罪,范·迪塞尔 保罗·沃克 杰森·斯坦森 米歇尔·罗德里格兹 乔丹娜·布鲁斯特 泰瑞斯·吉布森 卢达·克里斯 道恩·强森 卢卡斯·布莱克 库尔特·拉塞尔 娜塔莉·伊曼纽尔 埃尔莎·帕塔奇 盖尔·加朵 约翰·布罗特顿 卢克·伊万斯 托尼·贾 杰曼·翰苏 诺尔·古格雷米 阿里·法扎勒 姜成镐 龙达·鲁西 伊吉·阿德利亚 乔恩·李·布罗迪 查理·普斯 萨拉·米博·孙 乔赛琳·唐娜休 布里特妮·阿尔格 宝娃 卡莉·普雷斯科特 斯蒂芬·考特尔 托娜塔·摩根 安娜·科尔韦尔 阿莉莎·威尼斯 柯迪·沃克 罗伯特·普拉尔戈 切尔西·佩雷拉 凯瑟琳陈 布莱恩·马霍尼 法希姆·纳吉 若泽·阿布利尔 贾内尔·伊斯拉斯
6080775,黄金大劫案,6.8,2012-04-24(中国大陆),剧情 喜剧 动作 爱情 历史 战争,雷佳音 陶虹 程媛媛 山崎敬一 郭涛 范伟 孙淳 刘桦 黄渤 岳小军 傅亨 王文 杨新鸣 大柳真一郎 宁浩 董立范 高岛真一 李亚天 杨烁
3313801,非诚勿扰,7.2,2008-12-18(中国大陆),喜剧 爱情,葛优 舒淇 范伟 方中信 胡可 巩新亮 车晓 冯远征 罗海琼 邬逸聪 何佳怡 李琳
6982558,长城 The Great Wall,4.9,2016-12-16(中国大陆),动作 奇幻 冒险,马特·达蒙 景甜 佩德罗·帕斯卡 刘德华 威廉·达福 张涵予 鹿晗 彭于晏 林更新 郑恺 黄轩 陈学冬 王俊凯 余心恬 刘恩佳 李亨 李京沐 纽曼·阿卡 约翰尼·希科 皮鲁·埃斯贝克 李彦 凌玲 杨伊墨 刘文迪
3742360,让子弹飞,8.9,2010-12-16(中国大陆),剧情 喜剧 动作 西部,姜文 葛优 周润发 刘嘉玲 陈坤 张默 姜武 周韵 廖凡 姚橹 邵兵 苗圃 冯小刚 胡军 马珂 白冰 杜奕衡 李静 胡明 危笑 杨奇雨 赵铭 宣晓鸣 绀野千春 郭俊立 马元 姜洪齐 岳红 吴昔果 沙瑀 陈磊 文祥
1499008,满城尽带黄金甲,5.8,2006-12-14(中国大陆),剧情 动作 爱情 古装,周润发 巩俐 周杰伦 刘烨 陈瑾 倪大红 李曼 秦俊杰 郭常辉 李鸣 张伸 封柏 马天宇 于卓 赵梦恬 杜莹
5422105,窃听风云2,7.6,2011-08-18(中国大陆/中国香港),剧情 动作 悬疑 犯罪,古天乐 刘青云 吴彦祖 曾江 叶璇 黄奕 刘浩龙 胡枫 骆应钧 江毅 焦姣 郭锋 林迪安 邹凯光 方中信 叶景文 黎伟明 陈浩 方志驹 林慧倩 罗伟佳 袁富华 蒋祖曼
1307747,情圣 情聖,7.5,1991-10-10(中国香港),喜剧,周星驰 毛舜筠 恬妞 叶子楣 午马 张耀扬 元华 朱咪咪 麦嘉 吴君如 罗舜泉 杨健惠 梁克逊 罗树琪 元奎 黄一山 李显明
1307315,哪吒闹海,9.1,1979-05-19(中国大陆),动画 奇幻 冒险,梁正晖 邱岳峰 毕克 富润生 尚华 于鼎 若本规夫 野泽雅子 永井一郎 银河万丈 大塚周夫 冈本茉莉 伍经纬 野泽那智 铃木富子
1302678,逃学威龙3之龙过鸡年 逃學威龍III之龍過雞年,7.6,1993-01-14,喜剧,周星驰 梅艳芳 陈百祥 周海媚 梁家仁 黄秋生 陈欣健 朱咪咪 秦沛 张敏 黄伟辉 秦贵宝 曾近荣 程东
3649049,金陵十三钗,8.3,2011-12-15(中国大陆),剧情 历史 战争,克里斯蒂安·贝尔 倪妮 张歆怡 黄天元 韩熙庭 张逗逗 佟大为 曹可凡 渡部笃郎 黄海波 窦骁 聂远 高虎 秦昊 李玥敏 白雪 袁杨纯子 孙佳 朱良奇 小林成男 山中崇 保罗·施耐德 李纯 顾璇 周梦乔 周羽 邓莉 苏小妹 钱柳吟 叶清源 戴瑶君 沈俊然 李楚楚 金子欣 李瑞琦 谷艺璇 许佳丽 张照怡 谭逸敏 赵伊聪 来喜 奇道 王超北 王羽铮 李飞 王聪 项斌 郭晓明 涩谷天马 梶冈润一 王靖雯 松角洋平 赵德龙 松田笃儿 王景春 高岛真一 高木贞佑
1299398,大话西游之月光宝盒 西遊記第壹佰零壹回之月光寶盒,9.0,2014-10-24(中国大陆),喜剧 爱情 奇幻 古装,周星驰 吴孟达 罗家英 蓝洁瑛 莫文蔚 江约诚 陆树铭 刘镇伟 朱茵 李健仁 胡立成 许敬义 蔡少芬 侯艳
2124703,疯狂的赛车,8.3,2009-01-20(中国大陆),喜剧 动作 冒险,黄渤 戎祥 九孔 徐峥 王双宝 巴多 董立范 高捷 马少骅 王迅 刘刚 Worapoj Thuantanon 赵奔 李麒麟 姜志刚 王鹭 宁浩
1418019,大闹天宫,9.4,1961(中国大陆),剧情 动画 奇幻 古装,邱岳峰 富润生 毕克 尚华 于鼎 李梓 刘广宁
26752088,我不是药神,9.0,2018-07-05(中国大陆),剧情 喜剧,徐峥 王传君 周一围 谭卓 章宇 杨新鸣 王佳佳 王砚辉 贾晨飞 龚蓓苾 宁浩 李乃文 岳小军 苇青 富冠铭 巴拉特·巴蒂 喜利图 张海艳 朱耕佑 张子贤 邓飞 任洛敏 杜子蓝 刘兴雷 杜家毅 宁晓志 刘頔 马千壹 石强 甘昀宸 何李宁 陈翃 姜蓉蓉
25884801,记忆大师,7.1,2017-04-28(中国大陆),悬疑 惊悚,黄渤 段奕宏 徐静蕾 杨子姗 梁杰理 许玮甯 王真儿 焦刚 张隽溢 杜函梦 栾元晖 曹英睿 蒙西乍·布涅西迪索邦 阿尼莎·沙阿 常进 何禄 约恩·奥布赖恩 邵胜杰 帕尔集拉·莱尔达韦威德 胡明 杜翊 李燕生 靳锦 赵慧仙 吴玉芳 杨凯迪 郑奇 郑小毛 王瑶 许芳铱 孟宇 郑楚一 高叶 许薇
26992383,龙虾刑警,4.8,2018-06-22(中国大陆),喜剧 动作 犯罪,王千源 袁姗姗 刘桦 周游 周云鹏 张锦程 沈腾 陈青晔 曹兴 陈洛伊 聂霸虎 丁文博 张兆北 李奎 王铮 李健仁
26931786,蜘蛛侠：英雄远征 Spider-Man: Far from Home,7.6,2019-06-28(中国大陆),动作 科幻 冒险,汤姆·赫兰德 赞达亚 杰克·吉伦哈尔 寇碧·史莫德斯 塞缪尔·杰克逊 乔恩·费儒 玛丽莎·托梅 雅各布·巴特朗 安格瑞·赖斯 马丁·斯塔尔 瑞米·许 纽曼·阿卡 托尼·雷沃罗利 J·B·斯穆夫 赫米基·马德拉 戴维娜·西塔拉姆 约瑟夫·朗 露丝·霍洛克斯 希滕·珀泰尔 杰罗恩·凡·康宁斯伯格 列尼斯·德洛桑托斯 查利·蕾娅·埃斯奎尔 费斯·洛根 J·K·西蒙斯 小罗伯特·唐尼 乔·惠特利 安东尼·莫利纳利 彼得·比灵斯雷 克莱尔·邓恩 妮科尔·亨布拉 蒋静菊 本·门德尔森 埃莱娜·卡多纳 迈克尔·曼多 托妮·伽恩 小豪尔赫·兰登伯格
1428581,天书奇谭,9.2,1983(中国大陆),动画 奇幻,丁建华 毕克 苏秀 程晓桦 施融 于鼎 杨成纯 孙渝烽 胡庆汉 尚华 刘广宁 乔榛 严崇德 伍经纬 童自荣 程玉珠 曹雷 王建新 杨文元 富润生 刘钦 刘风 翟巍 张欣 郭易峰 王肖兵
